"lang","file","core_extended","speaker",wd_ID,wd,"start","end",mc-zero,"ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph","refind","isnref"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005133,"givnu",248.050,248.340,"#cv _ _ | 0.h:a_cv 0004 _","0063_DoReCo_doreco_taba1259_mc_tabasaran_work","daqru pirim givnu k’ul.ig χlara.","Pirim lay down and put his hands under his head.","m008349 m008350 m008351","g iv nu","**** **** ****","v:pred","SUB put PCVB","p019304 p019305 p019306 p019307 p019308","g i v n u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005134,"k’ulig",248.340,248.620,"****","0063_DoReCo_doreco_taba1259_mc_tabasaran_work","daqru pirim givnu k’ul.ig χlara.","Pirim lay down and put his hands under his head.","m008352 m008353","k’ul.i g","**** ****","np:g","head SUB","p019309 p019310 p019311 p019312 p019313","k_> u l i g","0040","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005135,"χlara",248.620,249.067,"****","0063_DoReCo_doreco_taba1259_mc_tabasaran_work","daqru pirim givnu k’ul.ig χlara.","Pirim lay down and put his hands under his head.","m008354 m008355 m008356","χl ar a","**** **** ****","np:p==other","hand PL(ABS) ADD","p019314 p019315 p019316 p019317 p019318","X l a r a","0041","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005136,"<p:>",249.067,249.932,"<p:>","<p:>","<p:>","<p:>","m008357","<p:>","<p:>","<p:>","<p:>","p019319","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005137,"gač’in",249.932,250.232,"## _ _","0064_DoReCo_doreco_taba1259_mc_tabasaran_work","gač’in šulu.","Then morning came.","m008358","gač’in","****","np:other","morning(ABS)","p019320 p019321 p019322 p019323 p019324","g a tS_> i n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005138,"šulu",250.232,250.691,"****","0064_DoReCo_doreco_taba1259_mc_tabasaran_work","gač’in šulu.","Then morning came.","m008359 m008360","šul u","**** ****","v:pred","become FUT","p019325 p019326 p019327 p019328","S u l u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005139,"<p:>",250.691,251.106,"<p:>","<p:>","<p:>","<p:>","m008361","<p:>","<p:>","<p:>","<p:>","p019329","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005140,"riʁ",251.106,251.278,"## _ _ | #ac_pc _ _","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008362","riʁ","****","np:s_pc","sun(ABS)","p019330 p019331 p019332","r i R","0042","unused"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005141,"alabximič’la",251.278,251.949,"****","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008363 m008364 m008365","ala<b>x i mič’la","**** **** ****","v:pred","<NSG>rise PTCP NC","p019333 p019334 p019335 p019336 p019337 p019338 p019339 p019340 p019341 p019342 p019343","a l a b x i m i tS_> l a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005142,"kučru",251.949,252.376,"% _ _ | 0.h:s 0043 new","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008366 m008367","kuč ru","**** ****","v:pred","knock FUT","p019344 p019345 p019346 p019347 p019348","k u tS r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005143,"hin",252.376,252.563,"****","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008368","hin","****","nc","NC","p019349 p019350 p019351","h i n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005144,"ʁuduʒ̊",252.563,252.888,"##ds _ _ | 0.2:s 0004 _","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008369","ʁuduʒ̊","****","v:pred","<HSG>get_up(IMP)","p019352 p019353 p019354 p019355 p019356","R u d u dZ_w","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005145,"k’ur",252.888,253.054,"****","0065_DoReCo_doreco_taba1259_mc_tabasaran_work","riʁ alabximič’la kučru hin ʁuduʒ̊ k’ur.","When the sun had only just risen, they knocked [at the door] and said: Get up!","m008370","k’ur","****","other","CIT","p019357 p019358 p019359","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005146,"jicar",253.054,253.354,"##ds _ _","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008371 m008372","jic ar","**** ****","np:s","ox PL(ABS)","p019360 p019361 p019362 p019363 p019364","j i ts a r","0039","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005147,"git’na",253.354,253.664,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008373 m008374","git’ na","**** ****","v:pred","<PL>yoke RES","p019365 p019366 p019367 p019368 p019369","g i t_> n a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005148,"k’ur",253.664,253.889,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008375","****","****","****","****","p019370 p019371 p019372","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005149,"<<ui>>",253.889,254.686,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008376","****","****","****","****","p019373","<<ui>>","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005150,"k’ur",254.686,254.878,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008377","k’ur","****","other","CIT","p019374 p019375 p019376","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005151,"dušu",254.878,255.103,"##ds _ _ | #ds_cv _ _ | 0.2:s_cv 0004 _","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008378 m008379 m008380","d uš u","**** **** ****","v:pred","PFV <HSG>go PCVB","p019377 p019378 p019379 p019380","d u S u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005152,"ap’i",255.103,255.344,"% _ _ | 0.2:a 0004 _","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008381 m008382","ap’ i","**** ****","v:pred","do IMP","p019381 p019382 p019383","a p_> i","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005153,"k’ur",255.344,255.494,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008383","k’ur","****","other","CIT","p019384 p019385 p019386","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005154,"izan",255.494,255.842,"****","0066_DoReCo_doreco_taba1259_mc_tabasaran_work","jicar git’na k’ur, [UNCLEAR] dušu k’ur, ap’i k’ur izan.","The oxen are yoked, go and plough the field.","m008384","izan","****","np:p","field(ABS)","p019387 p019388 p019389 p019390","i z a n","0038","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005155,"<p:>",255.842,256.578,"<p:>","<p:>","<p:>","<p:>","m008385","<p:>","<p:>","<p:>","<p:>","p019391","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005156,"ap’urza",256.578,256.978,"##ds _ _ | 0.1:a 0004 _ | 0:p 0044 bridging","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008386 m008387 m008388","ap’ ur za","**** **** ****","v:pred==rv-pro_1_a","do FUT 1SG:AG","p019392 p019393 p019394 p019395 p019396 p019397","a p_> u r z a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005157,"k’ur",256.978,257.188,"## _ _","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008389 m008390","k’ ur","**** ****","v:pred","say FUT","p019398 p019399 p019400","k_> u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005158,"pirimǯi",257.188,257.689,"****","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008391","pirim.ǯi","****","pn_np.h:a_ds","Pirim(ERG)","p019401 p019402 p019403 p019404 p019405 p019406 p019407","p i r i m dZ i","0004","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005159,"<p:>",257.689,257.776,"<p:>","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008392","<p:>","<p:>","<p:>","<p:>","p019408","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005160,"ʁadabʁnu",257.776,258.338,"#cv _ _ | 0.1:a_cv 0004 _","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008393 m008394","ʁada<b>ʁ nu","**** ****","nc","<NSG>take PCVB","p019409 p019410 p019411 p019412 p019413 p019414 p019415 p019416","R a d a b R n u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005161,"<p:>",258.338,258.838,"<p:>","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008395","<p:>","<p:>","<p:>","<p:>","p019417","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005162,"jicara",258.838,259.288,"****","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008396 m008397 m008398","jic ar a","**** **** ****","np:p==other","ox PL(ABS) ADD","p019418 p019419 p019420 p019421 p019422 p019423","j i ts a r a","0039","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005163,"ʁadaʁnu",259.288,259.726,"****","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008399 m008400","ʁadaʁ nu","**** ****","v:pred","<PL>take PCVB","p019424 p019425 p019426 p019427 p019428 p019429 p019430","R a d a R n u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005164,"qavnu",259.726,260.078,"% _ _ | #cv _ _ | 0.h:a_cv 0004 _","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008401 m008402 m008403","q av nu","**** **** ****","v:pred","POST drive PCVB","p019431 p019432 p019433 p019434 p019435","q a v n u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005165,"jicarra",260.078,260.538,"****","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008404 m008405 m008406","jic ar ra","**** **** ****","np:p==other","ox PL(ABS) ADD","p019436 p019437 p019438 p019439 p019440 p019441 p019442","j i ts a r r a","0039","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005166,"ilipu",260.538,260.808,"% _ _ | #cv _ _ | 0.h:a_cv 0004 _","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008407 m008408 m008409","il ip u","**** **** ****","v:pred","SUPER put PCVB","p019443 p019444 p019445 p019446 p019447","i l i p u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005167,"durucra",260.808,261.358,"****","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008410 m008411","duruc ra","**** ****","np:p==other","plough(ABS) ADD","p019448 p019449 p019450 p019451 p019452 p019453 p019454","d u r u ts r a","0045","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005168,"aˤru",261.358,261.678,"% _ _ | 0.h:s 0004 _","0067_DoReCo_doreco_taba1259_mc_tabasaran_work","ap’urza k’ur pirim.ǯi, ʁadabʁnu, jicara ʁadaʁnu qavnu jicarra ilipu durucra aˤru.","Pirim said, I'll do it, and he took the oxen, drove the oxen, put the plough down, and went along.","m008412 m008413","aˤ ru","**** ****","v:pred","<HSG>go FUT","p019455 p019456 p019457","a_?\ r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005169,"<p:>",261.678,262.027,"<p:>","<p:>","<p:>","<p:>","m008414","<p:>","<p:>","<p:>","<p:>","p019458","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005170,"gaˁbʁru",262.027,262.486,"## _ _","0068_DoReCo_doreco_taba1259_mc_tabasaran_work","gaˁbʁru pirim.ǯi izan ap’uz.","Pirim started ploughing the field.","m008415 m008416","gaˁ<b>ʁ ru","**** ****","lv_aux","<NSG>start FUT","p019459 p019460 p019461 p019462 p019463 p019464","g a_?\ b R r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005171,"<p:>",262.486,263.449,"<p:>","0068_DoReCo_doreco_taba1259_mc_tabasaran_work","gaˁbʁru pirim.ǯi izan ap’uz.","Pirim started ploughing the field.","m008417","<p:>","<p:>","<p:>","<p:>","p019465","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005172,"pirimǯi",263.449,263.819,"****","0068_DoReCo_doreco_taba1259_mc_tabasaran_work","gaˁbʁru pirim.ǯi izan ap’uz.","Pirim started ploughing the field.","m008418","pirim.ǯi","****","pn_np.h:a","Pirim(ERG)","p019466 p019467 p019468 p019469 p019470 p019471 p019472","p i r i m dZ i","0004","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005173,"izan",263.819,264.049,"****","0068_DoReCo_doreco_taba1259_mc_tabasaran_work","gaˁbʁru pirim.ǯi izan ap’uz.","Pirim started ploughing the field.","m008419","izan","****","np:p","field(ABS)","p019473 p019474 p019475 p019476","i z a n","0038","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005174,"ap’uz",264.049,264.394,"****","0068_DoReCo_doreco_taba1259_mc_tabasaran_work","gaˁbʁru pirim.ǯi izan ap’uz.","Pirim started ploughing the field.","m008420 m008421","ap’ uz","**** ****","v:pred","do INF","p019477 p019478 p019479 p019480","a p_> u z","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005175,"izan",264.394,264.709,"## _ _ | 0.h:a 0004 _","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008422","izan","****","np:p","field(ABS)","p019481 p019482 p019483 p019484","i z a n","0038","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005176,"ap’uru",264.709,265.197,"****","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008423 m008424","ap’ uru","**** ****","v:pred","do FUT","p019485 p019486 p019487 p019488 p019489","a p_> u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005177,"ap’uru",265.197,265.611,"## _ _ | 0.h:a 0004 _ | 0:p 0038 _","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008425 m008426","ap’ uru","**** ****","v:pred","do FUT","p019490 p019491 p019492 p019493 p019494","a p_> u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005178,"ap’u",265.611,265.891,"****","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008427","****","****","****","****","p019495 p019496 p019497","a p_> u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005179,"ru",265.891,265.976,"****","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008428","****","****","****","****","p019498 p019499","r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005180,"riʁra",265.976,266.318,"## _ _","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008429 m008430","riʁ ra","**** ****","np:s==other","sun(ABS) ADD","p019500 p019501 p019502 p019503 p019504","r i R r a","0042","****"
"taba1259","doreco_taba1259_mc_tabasaran_work",core,"TS01",w005181,"udubc̊’uru",266.318,266.929,"****","0069_DoReCo_doreco_taba1259_mc_tabasaran_work","izan ap’uru, ap’uru, riʁra udubc̊’uru","He ploughed and ploughed, the sun rose.","m008431 m008432","udu<b>c̊’ uru","**** ****","v:pred","<NSG>rise FUT","p019505 p019506 p019507 p019508 p019509 p019510 p019511 p019512","u d u b tS_w_> u r u","****","****"
